CREC-2017-11-01-pt1-PgH8302-2-2|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8302-2|"  The SPEAKER pro tempore. Members are reminded to direct their remarks 
to the Chair and not to a perceived viewing audience.
"|2
CREC-2017-11-01-pt1-PgE1484-5-0|Mr. CONNOLLY|C001078|CREC-2017-11-01-pt1-PgE1484-5|"  Mr. CONNOLLY. Mr. Speaker, I rise today to recognize Dr. Cherif 
Sadki, principal of Gar-Field Senior High School, as the 2017 
Outstanding High School Principal of Virginia.
   Each year, the Virginia Association of Secondary School Principals, 
which is the seventh largest school administrators' organization in the 
National Association of Secondary School Principals, selects a 
principal to represent the state as the nominee for the National 
Principal of the Year Program.
   As the 2017 nominee, Dr. Sadki is commended for his ``creativity and 
imagination in bringing about positive change, improving the 
educational program and student achievement; ensuring a school climate 
that reflects high staff and student morale; and for involving the 
community in the life of the school.''
   At the helm of Gar-Field Senior High School for the past five years, 
Dr. Sadki has implemented countless policy changes and program 
adjustments to address the needs of the increasingly diverse student 
population. Of the roughly 2,500 students enrolled in Gar-Field Senior 
High School last year, approximately half spoke a language other than 
English at home. One to never shy away from a challenge, Dr. Sadki 
rolled up his sleeves, transformed the teaching model, and embedded 
English instruction into the core curriculum to meet the needs of the 
diverse student body.
   For his foresight, engagement of the community, and commitment to 
ensuring that all students receive a world-class education, it is my 
honor to include in the Record, Dr. Cherif Sadki.
   Dr. Sadki is the standard-bearer at the regional and national level 
for educating English learners. He attributes much of his success in


reshaping the mission of Gar-Field Senior High School to the efforts of 
a supportive community, a focused group of educators, and a dedicated 
administrative staff. Instead of seeing students who embraced a failing 
attitude, he saw children who had not been given an opportunity to 
succeed. Dr. Sadki saw teachers who needed encouragement, training and 
support and a community that could be convinced that success was 
possible.
   I ask my colleagues to join me in recognizing Dr. Cherif Sadki, 
principal of Gar-Field Senior High School on his selection as the 2017 
Outstanding High School Principal for Virginia. His leadership and 
dedication to the students, teachers, and faculty as he works to ensure 
a bright future for all who pass through the doors of Gar-Field Senior 
High School is truly commendable and worthy of our highest praise.
"|0
CREC-2017-11-01-pt1-PgE1480-4-0|Mr. THORNBERRY|T000238|CREC-2017-11-01-pt1-PgE1480-4|"  Mr. THORNBERRY. Mr. Speaker, on Tuesday, October 31, I was unable to 
be in Washington and missed Roll Call vote No. 591, To amend the Farm 
Security and Rural Investment Act of 2002 to include South Carolina as 
a part of the Virginia/Carolina peanut producing region for purposes of 
appointment to the Peanut Standards Board. Had I been present, I would 
have voted yes.
"|0
CREC-2017-11-01-pt1-PgH8361-0|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8361|"  The SPEAKER pro tempore. The unfinished business is the vote on the 
motion to suspend the rules and pass the bill (H.R. 3903) to amend the 
Securities Act of 1933 to expand the ability to use testing the waters 
and confidential draft registration submissions, and for other 
purposes, as amended, on which the yeas and nays were ordered."|0
CREC-2017-11-01-pt1-PgH8361-1|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8361|"  The SPEAKER pro tempore. The question is on the motion offered by the 
gentleman from Michigan (Mr. Huizenga) that the House suspend the rules 
and pass the bill, as amended.
  This is a 5-minute vote."|1
CREC-2017-11-01-pt1-PgH8361-2|The SPEAKER pro tempore (during the vote)||CREC-2017-11-01-pt1-PgH8361|"  The SPEAKER pro tempore (during the vote). There are 2 minutes 
remaining.


  So (two-thirds being in the affirmative) the rules were suspended and 
the bill, as amended, was passed.
  The result of the vote was announced as above recorded.
  A motion to reconsider was laid on the table.
  Stated for:"|2
CREC-2017-11-01-pt1-PgH8361-3|Mr. SCALISE|S001176|CREC-2017-11-01-pt1-PgH8361|"  Mr. SCALISE. Mr. Speaker, I was unavoidably detained. Had I been 
present, I would have voted ``yea'' on rollcall No. 599.
"|3
CREC-2017-11-01-pt1-PgH8307-7-0|Mr. CICILLINE|C001084|CREC-2017-11-01-pt1-PgH8307-7|"  Mr. CICILLINE. Mr. Speaker, right now, President Trump and the 
Republicans are trying to pass a massive tax cut for billionaires, 
millionaires, and wealthy corporations, and reward companies that ship 
American jobs overseas. The only way they can pay for it is by raising 
taxes on working people and cutting more than $1 trillion from Medicare 
and Medicaid.
  This is not what Donald Trump, the candidate, promised the American 
people when he ran for President. He promised he would protect Social 
Security, Medicare, and Medicaid, but it turns out that wasn't true.
  Wealthy Americans are doing better than ever. The top 1 percent are 
earning three times as much as they did 30 years ago, but working 
people haven't seen their pay go up at all.
  Let's get serious. Let's get working people a better deal that cuts 
their taxes. Let's get them a better deal that protects Social Security 
and Medicare. Let's not give tax breaks to companies that ship American 
jobs overseas.
  The American people deserve a better deal, not this raw deal that 
hurts working families.
"|0
CREC-2017-11-01-pt1-PgH8307-3-0|Mr. GENE GREEN of Texas|G000410|CREC-2017-11-01-pt1-PgH8307-3|"  Mr. GENE GREEN of Texas. Mr. Speaker, beginning today, millions of 
Americans have the opportunity to buy or change their healthcare plan 
through the Affordable Care Act exchange.
  The open enrollment period ends December 15, so consumers need to act 
now. We only have 45 days to shop around, receive assistance from local 
organizations, and make a final decision. But many people may not know 
that because the Trump administration has taken several administrative 
actions to undermine the ACA.
  Cutting the open enrollment period in half, to slashing advertising 
and outreach funding by 90 percent, to announcing a shutdown of 
healthcare.gov on Sundays during open enrollment and other sabotage 
efforts, the Trump administration and the Republican majority have 
tried to restrict the access to healthcare for Americans.
  I encourage every American who needs health insurance to visit 
healthcare.gov and get covered. Financial assistance is available, and 
about 80 percent of the enrollees who pick plans on healthcare.gov will 
be able to get insurance for $75 a month or less.
"|0
CREC-2017-11-01-pt1-PgS6965-0|Mr. MENENDEZ|M000639|CREC-2017-11-01-pt1-PgS6965|" Mr. MENENDEZ. Mr. President, I was unavailable for rollcall 
vote No. 257, on the nomination of Joan Larsen, of Michigan, to be U.S. 
circuit judge for the Sixth Circuit. Had I been present, I would have 
voted nay.
  Mr. President, I was unavailable for rollcall vote No. 258, on the 
motion to invoke cloture on Allison Eid, of Colorado, to be U.S. 
circuit judge for the Tenth Circuit. Had I been present, I would have 
voted nay.
"|0
CREC-2017-11-01-pt1-PgH8306-8-0|Mr. ROSKAM|R000580|CREC-2017-11-01-pt1-PgH8306-8|"  Mr. ROSKAM. Mr. Speaker, cruelty to animals is a scourge, and there 
is no worse example than animal fighting that is for so-called pleasure 
and definite profit.
  I am pleased today to introduce the Parity in Animal Cruelty 
Enforcement Act, which is to close a loophole.
  Animal fighting is prohibited in the United States, but it is allowed 
in some U.S. territories. This is important for us because what we have 
is a situation where animals are manipulated, drugged, and put into 
situations where their aggression is heightened. It is disgusting.


  I am pleased to join with friends on the other side of the aisle--
Messrs. Blumenauer and Nolan--and Representatives on the Republican 
side--Messrs. Rodney Davis, Yoder, and Knight--to come together on a 
bipartisan basis to address this trouble. I ask for cosponsors.
"|0
CREC-2017-11-01-pt1-PgH8301-0|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8301|"  The SPEAKER pro tempore. The Chair recognizes the gentleman from 
Florida (Mr. Rutherford) for 5 minutes."|0
CREC-2017-11-01-pt1-PgH8301-1|Mr. RUTHERFORD|R000609|CREC-2017-11-01-pt1-PgH8301|"  Mr. RUTHERFORD. Mr. Speaker, I rise today to ask the United States 
House of Representatives to join me in recognizing the Atlantic Coast 
Young Marines and their hard work during Red Ribbon Week.
  The Florida regiment of Young Marines has performed more than 50,000 
service hours since last October, with more than 35,000 hours of 
community service dedicated to our veterans.
  As you can see, the Atlantic Coast Young Marines and their fellow 
Young Marines throughout Florida are very active in their local 
communities.
  Reduction of drug demand is a major issue of the Young Marine 
program, and Red Ribbon Week is an excellent opportunity to recognize 
the Atlantic Coast Young Marines' emphasis on this mission.
  Red Ribbon Week is the oldest drug prevention program in the Nation, 
reaching millions of Americans during the last week of October each 
year. By wearing red ribbons and participating in community antidrug 
events, Young Marines pledge to live a drug-free life and pay tribute 
to DEA Special Agent Enrique ``Kiki'' Camarena.
  Special Agent Camarena was a veteran of the DEA assigned to 
Guadalajara, Mexico, where he was on the trail of the country's biggest 
drug traffickers. Because he was so close to unlocking a billion-dollar 
drug pipeline, he was kidnapped and murdered by drug traffickers. His 
tragic death opened the eyes of many Americans to the dangerous illicit 
drug trade.
  Red Ribbon Week celebrates Agent Camarena's life and his vision for a 
drug-free America.
  Last week, the Atlantic Coast Young Marines honored his life through 
events that helped reduce the demand for drugs throughout northeast 
Florida.
  These young men and women who participate in this education and 
service program are known to be excellent leaders inside and outside of 
the classroom. The Atlantic Coast Young Marines are a shining example 
of our First Coast youth.
  They also serve our veterans in numerous ways, by cleaning yards, 
making hospital visits, and simply writing cards. Their dedication to 
community service and our veterans is a shining example of noble 
selflessness.
  Mr. Speaker, I applaud the Atlantic Coast Young Marines for their 
service to Florida's First Coast community.
"|1
CREC-2017-11-01-pt1-PgH8309-2-0|Mr. EVANS|E000296|CREC-2017-11-01-pt1-PgH8309-2|"  Mr. EVANS. Mr. Speaker, this year my colleagues on the other side of 
the aisle have wasted months in often misguided debate over repealing 
the Affordable Care Act. While this debate has raged within one 
political party, the Children's Health Insurance Program has expired.
  I received a letter last night from Governor Tom Wolf of 
Pennsylvania. He wants us to act to protect the hundreds of thousands 
of children in our Commonwealth who depend on CHIP funding to meet 
their basic healthcare needs.
  The GOP has failed to reauthorize CHIP over arguments of how to pay 
for it and the distractions of a failed effort to repeal the Affordable 
Care Act. That puts us in a tough spot in Philadelphia and the 
Commonwealth.
  I am convinced that something must be done because, as Governor Wolf 
points out, time is essential for our State and numerous others; yet 
300,000 kids are enrolled in CHIP, which will soon run out of money to 
pay for their care.
  The kids who rely on CHIP funding are some of the most vulnerable in 
our State, and, frankly, they need action now. The solution doesn't 
have to be partisan. Providing low-income kids and the hospitals that 
serve them isn't a Democratic or Republican issue; it is a commonsense 
issue. The failure to act is unacceptable, so I say now we need to do 
something.
  I urge my colleagues in the GOP to get to work on a bipartisan 
solution.
"|0
CREC-2017-11-01-pt1-PgE1487-2-0|Mr. ROTHFUS|R000598|CREC-2017-11-01-pt1-PgE1487-2|"  Mr. ROTHFUS. Mr. Speaker, I rise today in recognition of Mr. Darryl 
DiOrio for his forty-seven years of service and leadership in the 
Johnstown community.
  Mr. DiOrio holds degrees from Saint Vincent College, the Pennsylvania 
State University and Saint Francis University.
  He has devoted his entire career to working in the steel industry, 
including twenty years at Bethlehem Steel Corporation, six years as 
President and CEO of Johnstown Wire Technologies, and nineteen years as 
President and CEO of Gautier Steel Ltd.
  Under Mr. DiOrio's leadership, Gautier Steel recovered from a near 
shutdown to a multi-million-dollar operation.
  Furthermore, Mr. DiOrio saved thousands of family-sustaining jobs by 
helping keep both Johnstown Wire and Gautier Steel in the Johnstown 
area.
  Mr. DiOrio's leadership and great care for the community will leave 
an impact on Johnstown for years to come.
  I would like to congratulate Mr. DiOrio on his recent retirement and 
wish him the best of luck in his future endeavors.
"|0
CREC-2017-11-01-pt1-PgS6972-0|Mr. GRASSLEY|G000386|CREC-2017-11-01-pt1-PgS6972|"  Mr. GRASSLEY. Mr. President, I want to remind my colleagues that we 
annually commemorate is National Domestic Violence Awareness Month in 
October. This is a time when we're called to increase public awareness 
and understanding of domestic violence.
  As noted by the National Network to End Domestic Violence, domestic 
violence is a crime that thrives when we remain silent. That's why the 
Senate today passed the resolution that I recently introduced with 
Senator Feinstein to commemorate National Domestic Violence Awareness 
Month.
  As stated in our resolution, Congress should continue to raise 
awareness of domestic violence in the United States. We also should 
pledge our continued support for programs designed to assist survivors, 
hold perpetrators accountable, and bring an end to domestic violence.
  Congress has made support to survivors a national priority for over 
three decades, through the enactment of the Violence Against Women Act, 
the Victims of Crime Act, and other Federal laws. Through the enactment 
of laws criminalizing domestic violence at the State and local level, 
we've also sent a strong signal to abusers that domestic violence is 
not a ``private'' matter.
  We've come a long way, but we still have much work to do on this 
front. Even now, domestic violence affects millions in the United 
States, including women, men, and children of every age and socio-
economic status. About one in five women will at some point in their 
lifetime become a victim of this crime, according to the Centers for 
Disease Control.
  I applaud the many individuals and organizations in Iowa and 
elsewhere around the Nation that work around the clock to respond to 
victims in crisis. They include the hotline personnel who provide 
support 365 days a year. They include the staff and volunteers at 
shelters, who provide safe havens for those escaping abuse. They 
include the advocates who champion survivors' interests at the State 
and Federal levels. Last, but certainly not least, they include the 
first responders who compassionately respond to victims in crisis.
  We applaud their continued service and we continue to support the 
goals and ideals of National Domestic Violence Awareness Month.
"|0
CREC-2017-11-01-pt1-PgE1483-5-0|Mr. MICHAEL F. DOYLE of Pennsylvania|D000482|CREC-2017-11-01-pt1-PgE1483-5|"  Mr. MICHAEL F. DOYLE of Pennsylvania. Mr. Speaker, I rise today to 
recognize a remarkable public servant from my district, Mayor Raymond 
G. Bodnar of Munhall, Pennsylvania, who is retiring after 53 years of 
service to his community.
  Mr. Bodnar has been the Mayor of Munhall Borough for the last 30 
years, but his service to his nation and community began long before 
that. As a young man, he served in the Army during the Korean Conflict 
and was honorably discharged in 1955. In addition to working for 40 
years for the U.S. Steel Corporation, he served eight years as auditor 
of Munhall and another fifteen as a member and then President of the 
Munhall Borough Council. In 1987, he was elected mayor, a position 
which he has honorably filled for the last three decades, and in which 
he has worked tirelessly to improve the Munhall community.
  During his career, Mayor Bodnar has supported and secured funding for 
such important projects as developing the Munhall waterfront, 
revitalizing the town's Main Street, modernizing the police department, 
and introducing public safety and crime prevention programs.


  Beyond his duties as a civil servant, he has also given back to his 
community in countless ways, including managing the youth Munhall 
Baseball League, organizing summer athletic programs, working with Boy 
Scouts, Girl Scouts, and church groups, and teaching local government 
to youth groups and schools. He is also a member of a number of 
community service organizations, including Knights of Columbus No. 
2201, the Catholic War Veterans Association, the Homestead Elks, and 
the Steel Valley Salvation Army Board ofDirectors.
  For more than 50 years, Raymond Bodnar has demonstrated wholehearted 
dedication to public service and community involvement, and I think 
that we can all learn something from his example. I wish to 
congratulate the mayor on his retirement and commend him for his 
lifetime of devotion to the Munhall community.
"|0
CREC-2017-11-01-pt1-PgS6966-2-0|Mr. DONNELLY|D000607|CREC-2017-11-01-pt1-PgS6966-2|"  Mr. DONNELLY. Mr. President, today I wish to recognize College Wood 
Elementary School of Carmel, IN, for being named a 2017 National Blue 
Ribbon School by the U.S. Department of Education.
  Established in 1982, the National Blue Ribbon Schools Program 
recognizes schools that have demonstrated a vision of educational 
excellence for all students, regardless of their social or economic 
background. Since its inception, this program has allowed schools in 
every State to gain recognition for educational accomplishments, 
particularly in closing the achievement gaps among students.
  College Wood's mission is to provide opportunities for all students 
to realize their potential. College Wood students have consistently 
ranked among the top 10 percent in annual standardized testing. By 
encouraging every student to strive for excellence, explore 
opportunities, and realize their full potential, College Wood students 
are equipped to succeed and graduate.
  College Wood strives to provide a quality, well-rounded education and 
teach students the traits of successful leaders and communicators. To 
that end, the school includes social and emotional learning in its 
curriculum. Social Thinking and Superflex lessons instill social 
awareness, emotional management skills, and perspective-enhancing 
experiences.
  The school also seeks to help teach students about the importance of 
service and helping others. Through several philanthropic endeavors, 
College Wood students, parents, and staff work closely together to give 
back to the community. Several donation drives throughout the year lead 
up to the school's biggest annual event to benefit the Leukemia and 
Lymphoma Society.
  I am proud to recognize College Wood Elementary School principal 
Kathryn Olssen, the entire staff, the student body, and their families. 
The effort, dedication, and value you put into education has led not 
only to this prestigious recognition, but will benefit you and the 
Carmel community well into the future.
  On behalf of the citizens of Indiana, I congratulate College Wood 
Elementary School, and I wish the students and staff continued success 
in the future.
"|0
CREC-2017-11-01-pt1-PgS6967-2-0|Mr. DAINES|D000618|CREC-2017-11-01-pt1-PgS6967-2|" Mr. DAINES. Mr. President, during National Adoption Awareness 
Month, I have the distinct honor of recognizing Diana Tolstedt of 
Billings. For nearly three decades, she has been helping people 
navigate all aspects of the adoption process. She has made a positive 
and lasting impact in the lives of many Montanans.
  Through her work with Lutheran Social Services of Montana, Diana has 
gently guided and counseled adoptees, birth parents, and adoptive 
families. For a dozen years, she has been a recruiter with Wendy's 
Wonderful Kids, leading a program dedicated to finding adoptive 
families for the longest waiting children in foster care from eastern 
Montana.
  Throughout the United States, there are over 100,000 children in 
foster care who are waiting for adoption, each needing a loving home 
and stable environment to allow them to thrive and reach their 
potential. In the midst of this adoption challenge, folks like Diana 
are a guiding light to help others traverse adoption obstacles. I would 
like to thank Diana for having a heart as big as Yellowstone County and 
a commitment to brightening the hopes of children one life at a 
time.
"|0
CREC-2017-11-01-pt1-PgE1477-0|Mr. YOUNG of Iowa|Y000066|CREC-2017-11-01-pt1-PgE1477|"  Mr. YOUNG of Iowa. Mr. Speaker, I rise today to recognize and 
congratulate Wilma Hughes of Bedford, Iowa for being named the Lioness 
of the Year by the Bedford Iowa Lioness Club.
  Wilma has been an active member of her community for many years. She 
is a dedicated church member, helping with bereavement dinners, folding 
newsletters, Friday night dinner preparations, playing for Sunday 
services and she's active on church committees. On top of that, she 
also bakes pies for the American Legion bingo night and volunteers with 
the Taylor County Fair Booth each year. She worked alongside her 
husband, Glen, for 48 years at their family farm and raised three 
children.
  Mr. Speaker, I am honored to represent community leaders like Wilma 
in the United States Congress and it is with great pride that I 
recognize her today. I ask that my colleagues in the United States 
House of Representatives join me in congratulating her for this 
outstanding recognition and in wishing her nothing but the best.
"|0
CREC-2017-11-01-pt1-PgH8318-5-0|Mr. HUIZENGA|H001058|CREC-2017-11-01-pt1-PgH8318-5|"  Mr. HUIZENGA. Mr. Speaker, I move to suspend the rules and pass the 
bill (H.R. 3903) to amend the Securities Act of 1933 to expand the 
ability to use testing the waters and confidential draft registration 
submissions, and for other purposes, as amended."|0
CREC-2017-11-01-pt1-PgH8318-5-1|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8318-5|"  The SPEAKER pro tempore. Pursuant to the rule, the gentleman from 
Michigan (Mr. Huizenga) and the gentleman from Illinois (Mr. Foster) 
each will control 20 minutes.
  The Chair recognizes the gentleman from Michigan.



                             General Leave
"|1
CREC-2017-11-01-pt1-PgH8318-5-2|Mr. HUIZENGA|H001058|CREC-2017-11-01-pt1-PgH8318-5|"  Mr. HUIZENGA. Mr. Speaker, I ask unanimous consent that all Members 
may have 5 legislative days in which to revise and extend their remarks 
and to include extraneous material on this bill."|2
CREC-2017-11-01-pt1-PgH8318-5-3|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8318-5|"  The SPEAKER pro tempore. Is there objection to the request of the 
gentleman from Michigan?"|3
CREC-2017-11-01-pt1-PgH8318-5-4|Mr. HUIZENGA|H001058|CREC-2017-11-01-pt1-PgH8318-5|"  Mr. HUIZENGA. Mr. Speaker, I yield myself such time as I may consume.
  Mr. Speaker, over the last two decades, our Nation has experienced a 
37 percent decline in the number of U.S. listed companies--public 
companies. Equally troubling, we have seen the number of publicly 
traded companies fall to around 5,700. These statistics are concerning 
because they are similar to the data we saw in the 1980s when our 
economy was less than half its current size.
  Mr. Speaker, since 2000, the average number of initial public 
offerings, or IPOs, has fallen to approximately 135 per year, which 
pales in comparison to the more than 450 IPOs filed per year in


the early 1990s. Notably, there has not been a corresponding downward 
trend in the creation of new companies over that same period. This 
demonstrates that the regulatory costs associated with going public is 
deterring new and emerging companies from making the decision to go 
public.
  Now, you may ask: Why is this important?
  Well, first of all, it is preventing our capital markets from 
reaching their full potential, which sounds very academic and pie in 
the sky.
  What does that mean, though?
  What it really means is that it is not allowing Mr. and Mrs. 401(k) 
from participating in the economic successes that we have seen lately.
  Federal securities regulations are typically written for large public 
companies, and this one-size-fits-all framework imposes a 
disproportionate burden on small and emerging companies looking to go 
public.
  The 2012 Jumpstart Our Business Startups Act, or JOBS Act, which was 
a bipartisan bill signed into law by President Obama, created a new 
type of issue called an emerging growth company, which allowed these 
so-called EGCs with less than $1 billion in revenue to be allowed to 
communicate with potential investors before an initial public offering 
and file confidential draft registration statements with the Securities 
and Exchange Commission.
  On June 29, 2017, the SEC extended to all companies the option of 
submitting in advance draft registration statements for IPOs and 
follow-on offerings within 1 year of an IPO.
  H.R. 3903, the Encouraging Public Offerings Act, would ensure that 
all issues making an IPO would be allowed to communicate with potential 
investors before an offering and file confidential draft registration 
statements with the Securities and Exchange Commission. In other words, 
we are going to codify what the Securities and Exchange Commission has 
said we should be doing.
  H.R. 3903 simply codifies that practice into law and it will allow 
these companies to finalize their registration documents without undue 
expectations from outside influences, and it allows companies to time 
their offering with the market before making their Form S-1s public and 
beginning an investor road show.
  I commend the bipartisan work of Representatives Budd and Meeks on 
this important bill to ensure that H.R. 3903 applies to all companies, 
without losing valuable investor protections--a key element in this.
  This bill will also help encourage companies to go public, and I 
encourage all of my colleagues to vote in favor of H.R. 3903.
  Mr. Speaker, I reserve the balance of my time."|4
CREC-2017-11-01-pt1-PgH8318-5-5|Mr. FOSTER|F000454|CREC-2017-11-01-pt1-PgH8318-5|"  Mr. FOSTER. Mr. Speaker, I yield myself such time as I may consume.
  Mr. Speaker, I rise today in support of H.R. 3903. This bill will 
expand the ability of companies to test the waters prior to going 
public and to submit confidential filings for feedback from the SEC 
staff prior to filing of an IPO.
  The JOBS Act of 2012 created these mechanisms for emerging growth 
companies. Emerging growth companies are those with less than $1 
billion in revenue, $700 million in public float, and $1 billion in 
nonconvertible debt. The JOBS Act enabled these companies to speak to 
institutional investors prior to an IPO without it being considered an 
unregistered offering for sale of securities.
  The definition of a securities offering is appropriately broad to 
protect investors and ensure transparency in our markets by requiring 
registration and significant disclosures. However, companies 
considering a public offering should be able to talk to the most 
sophisticated investors in the markets, large institutional investors, 
to gauge the interest in the offering. Having that ability will help 
encourage public offerings because it enables companies to realize 
efficiencies in assessing demand.
  Research-intensive firms are more likely to test the waters because 
it lowers the cost of proprietary disclosure. These are the firms that 
drive economic growth by bringing new ideas to market.
  Research is obviously a passion of mine, having founded a company 
that was based on my intellectual property and subsequently designing 
particle accelerators as a physicist at Fermi National Lab. It is the 
new ideas that grow our GDP and improve the standard of living for all 
Americans.
  Moreover, new businesses with new ideas do more to grow the economy 
than incumbents with new ideas or just acquisitions. The public market 
presents an opportunity for small businesses to become big businesses 
without being bought out.
  Additionally, this bill would allow companies of all sizes to file 
confidentially forms with the SEC. This allows the firm to receive 
feedback without making inappropriate or unrequired information public. 
Disclosing the correct information helps the markets understand risks 
and price an offering appropriately.
  The bill also includes a provision giving the SEC discretion to 
ensure that these mechanisms are used in a way that benefits markets 
and investors. The U.S. capital markets are the deepest and most liquid 
in the world, and this bill will help more companies tap into that 
capital and grow our economy.
  Mr. Speaker, I urge broad support for this bill today, and I reserve 
the balance of my time."|5
CREC-2017-11-01-pt1-PgH8318-5-6|Mr. HUIZENGA|H001058|CREC-2017-11-01-pt1-PgH8318-5|"  Mr. HUIZENGA. Mr. Speaker, I am pleased to yield 5 minutes to the 
gentleman from North Carolina (Mr. Budd), the sponsor of this very 
important legislation."|6
CREC-2017-11-01-pt1-PgH8318-5-7|Mr. BUDD|B001305|CREC-2017-11-01-pt1-PgH8318-5|"  Mr. BUDD. Mr. Speaker, I thank the gentleman for yielding.
  Mr. Speaker, I rise today in support of the Encouraging Public 
Offerings Act, a bill that the gentleman from New York (Mr. Meeks) and 
I have worked on together, and I thank him for that.
  I also thank the Financial Services Committee, in particular, the 
staff and the subcommittee chairman, Mr. Huizenga.
  I also thank the chairman, the gentleman from Texas (Mr. Hensarling). 
His leadership of this committee and his devotion and fidelity to the 
conservative principles are legendary. His retirement will be a great 
loss to this institution. The Hensarling legacy of conservative 
leadership will not be forgotten, and I am certain that his next 
chapter will be as great as this one. He will be missed by all, 
especially by those of us--myself among them--who share his vision and 
his limited government principles.
  Mr. Speaker, no other country has a better history of connecting 
money with vision than the United States of America. We rightfully 
celebrate our legendary entrepreneurs: Steve Jobs, Bill Gates, Andrew 
Carnegie, Tom Davis, John Rockefeller, and a whole host of others who 
built the companies that drive our economy. None of those men could 
have done what they did without capital. None of them could have done 
what they did without intermediaries to connect that capital to their 
vision.
  So, Mr. Speaker, the depressing truth is that our capital markets are 
the biggest, strongest, and most transparent connectors between money 
and vision, and they are not where they once were. We have the same 
number of public offerings on our stock exchanges that we did in the 
1980s, when the economy was much smaller. We have lost 50 percent of 
our public companies since the 1990s, and more and more companies 
choose to go private, or they never even sell their shares to the 
public.
  The hope is that, with this bill, we will increase the desire of 
companies to go public, getting our financial markets back to being the 
number one method for capital formation. To that end, our bill does 
three things:
  First, it allows the companies to file their paperwork for going 
public with the SEC confidentially. That way, if there is an error or a 
discrepancy in the documents, the company can work it out with the 
agency without getting embarrassed in public or exposing information to 
competitors.
  Second, it allows all companies to confidentially file their 
paperwork for a second stock sale after an initial public offering. 
Again, the point being to allow for a dialogue between the company and 
the regulator.
  Third, it also allows all companies considering an IPO to talk to 
sophisticated investors and qualified institutions and see if these 
investors might want to buy their stock before offering it to the 
public, which is called ``testing the waters.'' It is hard to know if


you should sell a product if you can't check and see if there is anyone 
out there who even wants to buy it.
  Mr. Speaker, these changes to the securities laws have received broad 
support. I want to quote the SEC chairman on this when he spoke at a 
hearing in our committee. He said: ``The initial data is positive. Not 
just people using it, but people saying, Thank you, we intend to use 
it. Both from an IPO perspective, but also from the perspective on 
follow-on offerings that occur in the first year . . . if there is any 
adverse views, I'd like to hear them. We haven't heard any.''
  The Center for American Progress, which has not traditionally been 
friendly to relaxing financial regulations, has said that these 
reforms, which were made available to smaller companies in the JOBS 
Act, were some of the most successful provisions in that law. This bill 
applies them to all companies, not just those with a certain amount of 
revenue.
  Finally, the Treasury Department gave favorable mention to these 
reforms in its report on the capital markets earlier this year. This 
bill passed out of the House Financial Services Committee with 
unanimous support.
  Mr. Speaker, the numbers on public companies are clear. We have a 
problem. The experts are clear that the changes in the Budd-Meeks bill 
would be a positive step towards fixing the problem. Similar bipartisan 
reforms have seen great success in the past.
  Mr. Speaker, I urge support."|7
CREC-2017-11-01-pt1-PgH8318-5-8|Mr. FOSTER|F000454|CREC-2017-11-01-pt1-PgH8318-5|"  Mr. FOSTER. Mr. Speaker, I would like to, first off, reiterate my 
support of this bill. It is the sort of commonsense, bipartisan fix 
that will make an incremental improvement to our public markets.
  However, I would also like to emphasize what I believe is the real 
threat to the health of our public markets, which is the concentration 
of wealth at the very top. It is no secret that the competition to our 
public markets are private equity and venture capital, and these are 
investment instruments largely, almost entirely, under the control of 
the very wealthy.
  We are, this week, going to begin debate on a tax bill that will 
decide, to a large extent, whether we accelerate or decelerate the 
concentration of wealth at the very top. I just want to emphasize that 
connection to make everyone understand that the continued health of our 
public markets, which historically have been such an important 
contributor to middle class investment in growing businesses. So I want 
people to consider that as we debate this bill, which I fully support, 
and, as well, the variety of important issues that we debate that 
really affect the distribution of wealth in this country.
  Mr. Speaker, I yield back the balance of my time."|8
CREC-2017-11-01-pt1-PgH8318-5-9|Mr. HUIZENGA|H001058|CREC-2017-11-01-pt1-PgH8318-5|"  Mr. HUIZENGA. Mr. Speaker, I am pleased to yield such time as he may 
consume to the gentleman from Ohio (Mr. Davidson), a member of the 
Financial Services Committee."|9
